Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Fuel_Type_Diesel,Fuel_Type_Electric,Fuel_Type_Petrol,Transmission_Automatic,Transmission_Manual,Current_Age,Avg_Mileage_Per_Year,New_Column
4908,Maruti SX4 ZDI,Kochi,2012,77407,Second,21.5,1248.0,88.8,5.0,3.53,1,0,0,0,1,12,1.7916666666666667,38.47266401590457
4909,Chevrolet Optra Magnum 1.6 LS Petrol,Jaipur,2007,118000,First,12.9,1598.0,102.5,5.0,1.35,0,0,1,0,1,17,0.7588235294117647,58.794220229197805
4910,Volkswagen Vento Diesel Highline,Delhi,2013,75000,First,20.54,1598.0,103.6,5.0,4.5,1,0,0,0,1,11,1.8672727272727272,37.257824143070046
4911,Honda City V MT,Pune,2012,69000,First,16.8,1497.0,116.3,5.0,4.9,0,0,1,0,1,12,1.4000000000000001,34.29423459244533
4912,Hyundai Creta 1.6 CRDi SX Option,Kochi,2016,52553,First,19.67,1582.0,126.2,5.0,12.26,1,0,0,0,1,8,2.45875,26.067956349206348
4913,Hyundai Xcent 1.1 CRDi SX,Mumbai,2014,58000,Second,24.4,1120.0,107.35215130674001,5.0,3.99,1,0,0,0,1,10,2.44,28.798411122144984
4914,Mercedes-Benz GLC 220d 4MATIC Style,Mumbai,2017,24000,First,17.9,2143.0,107.35215130674001,5.0,46.95,1,0,0,1,0,7,2.557142857142857,11.898859692612792
4915,Ford Figo Diesel EXI,Hyderabad,2015,65542,First,20.0,1399.0,107.35215130674001,5.0,3.8,1,0,0,0,1,9,2.2222222222222223,32.52704714640198
4916,Volkswagen Jetta 2007-2011 2.0 TDI Trendline,Ahmedabad,2013,68008,Second,15.0,1896.0,107.35215130674001,5.0,6.75,1,0,0,0,1,11,1.3636363636363635,33.78440139095877
4917,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,22251,First,18.49,1493.0,107.35215130674001,7.0,8.75,1,0,0,0,1,7,2.641428571428571,11.031730292513634
4918,Ford Ecosport 1.5 Ti VCT MT Titanium,Chennai,2013,55000,Second,15.8,1499.0,107.35215130674001,5.0,5.2,0,0,1,0,1,11,1.4363636363636365,27.3224043715847
4919,Hyundai Verna 1.6 SX VTVT (O),Kochi,2017,19387,First,17.1,1591.0,121.3,5.0,8.42,0,0,1,0,1,7,2.442857142857143,9.611799702528508
4921,Hyundai i20 Sportz 1.2,Mumbai,2016,24001,First,18.6,1197.0,81.83,5.0,5.75,0,0,1,0,1,8,2.325,11.905257936507937
4922,Audi A4 New 2.0 TDI Multitronic,Kolkata,2008,17000,First,15.2,1968.0,140.8,5.0,9.75,1,0,0,1,0,16,0.95,8.466135458167331
4923,Nissan Micra Active XV S,Delhi,2015,28500,First,19.49,1198.0,67.04,5.0,3.5,0,0,1,0,1,9,2.1655555555555552,14.1439205955335
4924,Mercedes-Benz M-Class ML 250 CDI,Jaipur,2014,66000,First,15.26,2143.0,203.2,5.0,30.0,1,0,0,1,0,10,1.526,32.770605759682226
4925,Land Rover Discovery Sport TD4 S,Delhi,2017,22000,First,12.83,2179.0,147.5,5.0,35.0,1,0,0,1,0,7,1.832857142857143,10.907288051561725
4926,Hyundai Creta 1.6 SX Option Executive,Coimbatore,2018,44383,First,15.8,1591.0,121.3,5.0,13.25,0,0,1,0,1,6,2.6333333333333333,21.993557978196232
4927,Skoda Rapid 1.6 TDI Active,Mumbai,2013,45000,First,20.5,1598.0,103.5,5.0,3.65,1,0,0,0,1,11,1.8636363636363635,22.35469448584203
4928,Maruti Swift Dzire VDI,Jaipur,2015,58000,First,23.4,1248.0,107.35215130674001,5.0,5.25,1,0,0,0,1,9,2.5999999999999996,28.78411910669975
4929,Hyundai Creta 1.6 SX,Delhi,2016,69000,First,15.8,1591.0,121.3,5.0,9.7,0,0,1,0,1,8,1.975,34.226190476190474
4930,Hyundai Grand i10 CRDi Sportz,Coimbatore,2017,60993,First,24.0,1120.0,107.35215130674001,5.0,5.21,1,0,0,0,1,7,3.4285714285714284,30.239464551313834
4931,Mahindra TUV 300 T8,Pune,2016,67000,First,18.49,1493.0,107.35215130674001,7.0,6.3,1,0,0,0,1,8,2.31125,33.23412698412698
4932,Hyundai Grand i10 CRDi Sportz,Kochi,2014,51134,First,24.0,1120.0,107.35215130674001,5.0,4.72,1,0,0,0,1,10,2.4,25.38927507447865
4933,BMW X5 xDrive 30d,Chennai,2011,55000,Second,11.7,2993.0,107.35215130674001,5.0,28.0,1,0,0,1,0,13,0.8999999999999999,27.349577324714073
4934,Maruti Dzire AMT VDI,Coimbatore,2018,25082,First,28.4,1248.0,73.75,5.0,8.37,1,0,0,1,0,6,4.733333333333333,12.429137760158573
4935,Toyota Fortuner 4x4 MT,Delhi,2012,68350,First,12.55,2982.0,168.5,7.0,14.0,1,0,0,0,1,12,1.0458333333333334,33.97117296222664
4936,Audi A6 2011-2015 35 TDI Technology,Hyderabad,2015,50000,First,17.68,1968.0,174.33,5.0,36.0,1,0,0,1,0,9,1.9644444444444444,24.81389578163772
4937,Honda Jazz 1.5 V i DTEC,Pune,2015,97000,First,27.3,1498.0,98.6,5.0,6.4,1,0,0,0,1,9,3.033333333333333,48.13895781637717
4938,Audi Q7 4.2 TDI Quattro Technology,Coimbatore,2015,56238,First,11.33,4134.0,335.2,7.0,51.69,1,0,0,1,0,9,1.258888888888889,27.90967741935484
4939,Mahindra Scorpio 2009-2014 VLX 2WD 7S BSIV,Jaipur,2014,72618,First,12.05,2179.0,107.35215130674001,7.0,8.0,1,0,0,0,1,10,1.205,36.056603773584904
4940,Chevrolet Cruze LTZ,Hyderabad,2012,62005,First,18.3,1991.0,147.9,5.0,9.8,1,0,0,0,1,12,1.5250000000000001,30.817594433399602
4941,Chevrolet Beat Diesel LT,Hyderabad,2012,61250,First,25.44,936.0,57.6,5.0,2.7,1,0,0,0,1,12,2.12,30.44234592445328
4942,Audi A4 35 TDI Premium Plus,Coimbatore,2014,28469,First,18.25,1968.0,187.74,5.0,24.37,1,0,0,1,0,10,1.825,14.135551142005959
4943,Skoda Rapid 1.6 MPI AT Style,Kochi,2018,21488,First,14.3,1598.0,103.52,5.0,9.72,0,0,1,1,0,6,2.3833333333333333,10.648166501486621
4944,Maruti Swift Dzire VDI,Pune,2014,197000,First,23.4,1248.0,107.35215130674001,5.0,5.0,1,0,0,0,1,10,2.34,97.81529294935451
4945,Toyota Fortuner 3.0 Diesel,Pune,2009,138205,Second,11.5,2982.0,107.35215130674001,7.0,10.5,1,0,0,0,1,15,0.7666666666666667,68.79293180686909
4946,Maruti Swift VDI,Jaipur,2012,160000,Second,22.9,1248.0,107.35215130674001,5.0,3.9,1,0,0,0,1,12,1.9083333333333332,79.52286282306163
4947,Honda City 1.5 V MT Exclusive,Coimbatore,2012,67590,First,17.0,1497.0,107.35215130674001,5.0,5.65,0,0,1,0,1,12,1.4166666666666667,33.5934393638171
4948,Mercedes-Benz M-Class ML 250 CDI,Mumbai,2012,52000,First,15.26,2143.0,203.2,5.0,29.95,1,0,0,1,0,12,1.2716666666666667,25.84493041749503
4949,Maruti Swift Ldi BSIII,Bangalore,2008,100000,Second,17.8,1248.0,107.35215130674001,5.0,3.0,1,0,0,0,1,16,1.1125,49.800796812749006
4950,Ford Aspire Titanium Diesel,Kolkata,2017,60048,First,26.1,1498.0,107.35215130674001,5.0,6.0,1,0,0,0,1,7,3.7285714285714286,29.770946950917203
4951,Hyundai i10 Sportz,Mumbai,2009,48000,First,20.36,1197.0,78.9,5.0,2.11,0,0,1,0,1,15,1.3573333333333333,23.892483822797413
4952,Fiat Punto 1.4 Emotion,Kolkata,2010,47000,First,14.6,1631.552572706935,107.35215130674001,5.0,1.49,0,0,1,0,1,14,1.042857142857143,23.383084577114428
4953,Maruti Alto LXi,Jaipur,2011,100000,First,19.7,796.0,46.3,5.0,1.5,0,0,1,0,1,13,1.5153846153846153,49.72650422675286
4955,Maruti Swift VXI BSIV,Bangalore,2006,80010,Second,20.4,1197.0,81.8,5.0,2.85,0,0,1,0,1,18,1.1333333333333333,39.88534396809571
4956,Mercedes-Benz New C-Class C 220 CDI Avantgarde,Coimbatore,2017,26493,First,19.27,2143.0,107.35215130674001,5.0,33.64,1,0,0,1,0,7,2.7528571428571427,13.134853743182944
4957,Tata Indica V2 DLE BSIII,Hyderabad,2011,96000,Second,17.88,1396.0,52.8,5.0,0.91,1,0,0,0,1,13,1.3753846153846152,47.737444057682744
4958,Maruti Alto 800 VXI,Jaipur,2014,45700,Second,22.74,796.0,47.3,5.0,2.42,0,0,1,0,1,10,2.274,22.69116186693148
4959,Skoda Superb 2.8 V6 AT,Kolkata,2005,13000,First,9.3,2771.0,193.1,5.0,3.25,0,0,1,1,0,19,0.48947368421052634,6.483790523690773
4960,Volkswagen Polo Petrol Comfortline 1.2L,Kolkata,2013,38000,First,16.47,1198.0,73.9,5.0,2.8,0,0,1,0,1,11,1.497272727272727,18.877297565822158
4961,Maruti Dzire AMT ZXI Plus,Coimbatore,2019,8018,First,22.0,1197.0,81.8,5.0,8.3,0,0,1,1,0,5,4.4,3.971272907379891
4962,Mahindra Scorpio VLX,Bangalore,2010,144400,Third,12.05,2179.0,107.35215130674001,8.0,5.25,1,0,0,0,1,14,0.8607142857142858,71.8407960199005
4963,Maruti Swift Vdi BSIII,Jaipur,2010,152000,First,17.8,1248.0,107.35215130674001,5.0,2.9,1,0,0,0,1,14,1.2714285714285716,75.62189054726367
4964,BMW 3 Series 320d Prestige,Pune,2013,71000,First,18.88,1995.0,107.35215130674001,5.0,15.0,1,0,0,1,0,11,1.7163636363636363,35.270740188772976
4965,Tata Nano STD SE,Jaipur,2012,80000,Second,25.4,624.0,37.5,4.0,0.53,0,0,1,0,1,12,2.1166666666666667,39.761431411530815
4966,Toyota Innova 2.5 VX (Diesel) 8 Seater,Mumbai,2014,87143,First,12.99,2494.0,107.35215130674001,8.0,12.5,1,0,0,0,1,10,1.299,43.268619662363456
4967,Honda Brio S Option MT,Mumbai,2012,25000,First,18.4,1198.0,86.8,5.0,2.75,0,0,1,0,1,12,1.5333333333333332,12.42544731610338
4968,Tata Tiago AMT 1.2 Revotron XZA,Pune,2018,2000,First,23.84,1199.0,83.83,5.0,5.0,0,0,1,1,0,6,3.973333333333333,0.9910802775024777
4969,Mahindra Scorpio SLE BSIV,Kochi,2014,45239,First,12.05,2179.0,107.35215130674001,8.0,7.09,1,0,0,0,1,10,1.205,22.462264150943398
4970,BMW 5 Series 2003-2012 525d,Hyderabad,2011,101999,First,16.73,1995.0,107.35215130674001,5.0,19.99,1,0,0,1,0,13,1.286923076923077,50.720537046245646
4971,Toyota Corolla Altis D-4D GL,Mumbai,2014,74219,First,21.43,1364.0,87.2,5.0,10.75,1,0,0,0,1,10,2.143,36.851539225422044
4972,Honda City i VTEC CVT VX,Mumbai,2016,25000,First,18.0,1497.0,117.3,5.0,9.45,0,0,1,1,0,8,2.25,12.40079365079365
4973,Hyundai Verna CRDi 1.6 SX Option,Hyderabad,2008,109606,First,22.0,1582.0,126.2,5.0,2.9,1,0,0,0,1,16,1.375,54.58466135458168
4974,Maruti Swift Dzire VDI Optional,Kolkata,2015,36000,First,26.59,1248.0,107.35215130674001,5.0,4.7,1,0,0,0,1,9,2.9544444444444444,17.866004962779158
4975,Maruti Ciaz ZXi,Coimbatore,2016,41810,First,20.73,1373.0,91.1,5.0,7.11,0,0,1,0,1,8,2.59125,20.7390873015873
4976,Ford Ecosport 1.5 DV5 MT Titanium,Jaipur,2014,93321,First,22.7,1498.0,89.84,5.0,6.25,1,0,0,0,1,10,2.27,46.336146971201586
4977,Maruti Alto K10 2010-2014 VXI,Hyderabad,2011,81000,First,20.92,998.0,67.1,5.0,2.2,0,0,1,0,1,13,1.6092307692307695,40.278468423669814
4978,Honda Amaze V CVT Petrol,Kochi,2019,25717,First,19.0,1199.0,88.76,5.0,8.86,0,0,1,1,0,5,3.8,12.737493808816245
4979,Mahindra XUV500 W6 2WD,Delhi,2015,37000,First,15.1,2179.0,107.35215130674001,7.0,9.3,1,0,0,0,1,9,1.6777777777777778,18.36228287841191
4980,Mahindra TUV 300 2015-2019 T8,Coimbatore,2017,56380,First,18.49,1493.0,107.35215130674001,7.0,7.57,1,0,0,0,1,7,2.641428571428571,27.95240456122955
4981,Honda Jazz VX,Chennai,2017,8000,First,18.2,1199.0,88.7,5.0,7.9,0,0,1,0,1,7,2.6,3.966286564204264
4982,Maruti Swift VXI BSIII W/ ABS,Kochi,2018,14589,First,16.1,1298.0,88.2,5.0,5.65,0,0,1,0,1,6,2.6833333333333336,7.229435084241824
4983,Volkswagen Polo Petrol Highline 1.2L,Delhi,2013,65088,First,16.47,1198.0,73.9,5.0,3.25,0,0,1,0,1,11,1.497272727272727,32.333830104321905
4984,Hyundai Creta 1.6 SX Option Diesel,Coimbatore,2019,24864,First,20.5,1582.0,126.2,5.0,16.27,1,0,0,0,1,5,4.1,12.315007429420506
4985,Chevrolet Beat LS,Coimbatore,2011,64831,First,18.6,1199.0,79.4,5.0,3.21,0,0,1,0,1,13,1.4307692307692308,32.23818995524615
4986,Honda Amaze VX i-DTEC,Kolkata,2013,38001,First,25.8,1498.0,98.6,5.0,3.9,1,0,0,0,1,11,2.3454545454545457,18.87779433681073
4987,Mercedes-Benz E-Class 230 E AT,Mumbai,2008,77000,Second,10.0,2496.0,157.7,5.0,6.5,0,0,1,1,0,16,0.625,38.34661354581673
4988,BMW 5 Series 530d M Sport,Hyderabad,2016,27000,First,18.59,2993.0,107.35215130674001,5.0,48.0,1,0,0,1,0,8,2.32375,13.392857142857142
4989,Audi A3 35 TDI Premium Plus,Mumbai,2016,39000,First,20.38,1968.0,107.35215130674001,5.0,18.9,1,0,0,1,0,8,2.5475,19.345238095238095
4990,Maruti Swift Dzire VDI,Pune,2015,131000,First,26.59,1248.0,107.35215130674001,5.0,3.6,1,0,0,0,1,9,2.9544444444444444,65.01240694789082
4991,Maruti Swift Dzire VDI,Kolkata,2015,43000,First,26.59,1248.0,107.35215130674001,5.0,5.5,1,0,0,0,1,9,2.9544444444444444,21.33995037220844
4992,Toyota Innova 2.5 V Diesel 7-seater,Pune,2011,68000,Second,12.8,2494.0,107.35215130674001,7.0,7.0,1,0,0,0,1,13,0.9846153846153847,33.81402287419194
4993,BMW X3 xDrive20d,Bangalore,2016,45165,First,16.09,1995.0,107.35215130674001,5.0,41.75,1,0,0,1,0,8,2.01125,22.40327380952381
4994,BMW 5 Series 2003-2012 525d,Hyderabad,2007,120000,First,16.73,1995.0,107.35215130674001,5.0,10.5,1,0,0,1,0,17,0.9841176470588235,59.79073243647235
4995,Mahindra XUV500 W8 2WD,Coimbatore,2014,86091,First,15.1,2179.0,107.35215130674001,7.0,10.09,1,0,0,0,1,10,1.51,42.74627606752731
4996,Honda City 1.5 S MT,Delhi,2009,71499,First,17.0,1497.0,107.35215130674001,5.0,3.0,0,0,1,0,1,15,1.1333333333333333,35.58934793429567
4997,Force One LX 4x4,Chennai,2014,50000,First,17.0,2200.0,139.01,7.0,12.0,1,0,0,0,1,10,1.7,24.826216484607745
4998,Volkswagen Polo 1.5 TDI Comfortline,Jaipur,2015,66000,First,20.14,1498.0,107.35215130674001,5.0,4.91,1,0,0,0,1,9,2.2377777777777776,32.754342431761785
4999,Honda Jazz S,Kolkata,2010,45000,First,16.0,1198.0,107.35215130674001,5.0,2.0,0,0,1,0,1,14,1.1428571428571428,22.388059701492537
5000,Toyota Etios Liva GD SP,Hyderabad,2015,69189,First,23.59,1364.0,67.06,5.0,5.3,1,0,0,0,1,9,2.621111111111111,34.33697270471464
5001,Nissan Terrano XV Premium 110 PS,Mumbai,2014,40206,First,19.01,1461.0,108.5,5.0,7.22,1,0,0,0,1,10,1.9010000000000002,19.96325719960278
5002,BMW X3 xDrive 20d xLine,Kochi,2017,36723,First,18.56,1995.0,107.35215130674001,5.0,32.57,1,0,0,1,0,7,2.6514285714285712,18.206742687159146
5003,Hyundai i20 1.2 Magna,Mumbai,2010,57500,First,18.5,1197.0,107.35215130674001,5.0,2.75,0,0,1,0,1,14,1.3214285714285714,28.606965174129353
5005,Ford Fiesta EXi 1.4 TDCi Ltd,Hyderabad,2011,52000,First,17.8,1399.0,107.35215130674001,5.0,3.75,1,0,0,0,1,13,1.3692307692307693,25.857782197911487
5006,Honda City 1.5 V AT,Kochi,2014,60952,First,16.8,1497.0,107.35215130674001,5.0,5.91,0,0,1,1,0,10,1.6800000000000002,30.264150943396228
5007,Maruti Swift VDI BSIV,Chennai,2013,87192,First,25.2,1248.0,107.35215130674001,5.0,4.35,1,0,0,0,1,11,2.290909090909091,43.31445603576751
5008,Hyundai Grand i10 CRDi SportZ Edition,Delhi,2014,58000,First,24.0,1120.0,107.35215130674001,5.0,3.25,1,0,0,0,1,10,2.4,28.798411122144984
5009,Audi Q7 45 TDI Quattro Technology,Pune,2017,59500,First,14.75,2967.0,107.35215130674001,7.0,68.0,1,0,0,1,0,7,2.107142857142857,29.49925632126921
5010,Volkswagen Ameo 1.2 MPI Highline 16 Alloy,Mumbai,2016,16650,First,17.0,1198.0,107.35215130674001,5.0,5.5,0,0,1,0,1,8,2.125,8.258928571428571
5011,Honda City i VTEC CVT VX,Kochi,2018,34696,First,18.0,1497.0,117.3,5.0,12.08,0,0,1,1,0,6,3.0,17.193260654112983
5012,Maruti Baleno Alpha 1.3,Kochi,2018,42243,First,27.39,1248.0,107.35215130674001,5.0,7.48,1,0,0,0,1,6,4.565,20.933102081268583
5013,Hyundai Grand i10 CRDi Sportz,Jaipur,2016,57824,First,24.0,1120.0,107.35215130674001,5.0,5.5,1,0,0,0,1,8,3.0,28.682539682539684
5014,Maruti Swift Dzire VDi,Jaipur,2011,110000,First,19.3,1248.0,73.9,5.0,3.5,1,0,0,0,1,13,1.4846153846153847,54.699154649428145
5015,Maruti Swift 1.3 VXi,Delhi,2006,63000,First,16.1,1631.552572706935,107.35215130674001,5.0,1.6,0,0,1,0,1,18,0.8944444444444445,31.405782652043868
5016,Land Rover Freelander 2 TD4 HSE,Delhi,2013,72000,First,0.0,2179.0,107.35215130674001,5.0,15.5,1,0,0,1,0,11,0.0,35.767511177347245
5017,Toyota Fortuner 3.0 Diesel,Hyderabad,2013,63455,First,11.5,2982.0,107.35215130674001,7.0,19.0,1,0,0,0,1,11,1.0454545454545454,31.52260307998013
5018,Honda Jazz VX Diesel,Hyderabad,2017,17151,First,27.3,1498.0,98.6,5.0,8.4,1,0,0,0,1,7,3.9,8.503222607833417
5019,Maruti Vitara Brezza LDi Option,Pune,2016,31001,First,24.3,1248.0,88.5,5.0,7.25,1,0,0,0,1,8,3.0375,15.377480158730158
5020,Maruti Swift Dzire VDI,Kolkata,2014,42109,First,23.4,1248.0,107.35215130674001,5.0,4.25,1,0,0,0,1,10,2.34,20.90814299900695
5021,Skoda Rapid 1.5 TDI AT Elegance,Delhi,2015,55000,Second,21.66,1498.0,103.52,5.0,5.7,1,0,0,1,0,9,2.4066666666666667,27.29528535980149
5022,Land Rover Freelander 2 TD4 SE,Hyderabad,2013,46000,Second,0.0,2179.0,107.35215130674001,5.0,26.0,1,0,0,1,0,11,0.0,22.851465474416294
5023,Maruti Alto 800 LXI,Hyderabad,2013,30852,First,22.74,796.0,47.3,5.0,2.49,0,0,1,0,1,11,2.067272727272727,15.326378539493293
5024,Volkswagen Polo Petrol Highline 1.2L,Pune,2011,65000,Second,16.47,1198.0,73.9,5.0,3.0,0,0,1,0,1,13,1.2669230769230768,32.322227747389356
5025,Honda City i DTEC SV,Delhi,2015,65000,First,26.0,1498.0,98.6,5.0,5.95,1,0,0,0,1,9,2.888888888888889,32.25806451612903
5026,Maruti Swift Dzire LDI,Delhi,2013,72000,First,23.4,1248.0,107.35215130674001,5.0,2.69,1,0,0,0,1,11,2.127272727272727,35.767511177347245
5027,Audi A4 2.0 TDI 177 Bhp Technology Edition,Bangalore,2014,29000,First,17.11,1968.0,174.33,5.0,26.0,1,0,0,1,0,10,1.7109999999999999,14.399205561072492
5028,Honda City i VTEC VX,Kolkata,2015,32000,First,17.8,1497.0,117.3,5.0,5.5,0,0,1,0,1,9,1.9777777777777779,15.88089330024814
5029,Ford Figo Aspire 1.2 Ti-VCT Ambiente,Chennai,2016,29875,First,18.16,1196.0,86.8,5.0,4.85,0,0,1,0,1,8,2.27,14.818948412698413
5030,Maruti Vitara Brezza LDi,Kochi,2018,32539,First,24.3,1248.0,88.5,5.0,8.39,1,0,0,0,1,6,4.05,16.12438057482656
5031,Renault Duster 110PS Diesel RxL,Hyderabad,2015,83090,First,19.01,1461.0,108.45,5.0,7.99,1,0,0,0,1,9,2.1122222222222224,41.235732009925556
5032,Hyundai i20 Active 1.4 SX,Hyderabad,2016,62679,First,21.19,1396.0,88.73,5.0,6.95,1,0,0,0,1,8,2.64875,31.09077380952381
5033,Mahindra Logan Petrol 1.4 GLE,Mumbai,2010,93000,First,15.7,1390.0,107.35215130674001,5.0,1.5,0,0,1,0,1,14,1.1214285714285714,46.26865671641791
5034,Honda City ZX GXi,Mumbai,2006,44000,First,17.7,1497.0,107.35215130674001,5.0,1.55,0,0,1,0,1,18,0.9833333333333333,21.93419740777667
5035,Ford Figo Petrol EXI,Bangalore,2010,78400,Second,15.6,1196.0,107.35215130674001,5.0,2.75,0,0,1,0,1,14,1.1142857142857143,39.004975124378106
5036,Renault Duster Petrol RxL,Mumbai,2014,71300,First,13.06,1598.0,102.53,5.0,4.25,0,0,1,0,1,10,1.306,35.402184707050644
5037,Hyundai i10 Sportz 1.2,Kolkata,2015,18000,First,20.36,1197.0,78.9,5.0,2.85,0,0,1,0,1,9,2.2622222222222224,8.933002481389579
5038,Land Rover Discovery Sport TD4 HSE 7S,Coimbatore,2019,24013,First,12.81,1999.0,148.31,7.0,56.14,1,0,0,1,0,5,2.5620000000000003,11.893511639425459
5039,Audi Q5 2008-2012 2.0 TFSI Quattro,Ahmedabad,2009,99100,Second,9.74,1984.0,107.35215130674001,5.0,10.0,0,0,1,1,0,15,0.6493333333333333,49.32802389248382
5040,Maruti Versa DX2 BS II,Mumbai,2003,62000,Second,11.3,1298.0,83.1,8.0,1.25,0,0,1,0,1,21,0.5380952380952382,30.9535696455317
5041,Maruti Swift Dzire ZDI,Kolkata,2017,14000,First,26.59,1248.0,107.35215130674001,5.0,7.5,1,0,0,0,1,7,3.7985714285714285,6.941001487357462
5042,Audi A4 2.0 TDI Premium Sport Limited Edition,Coimbatore,2015,44811,First,17.11,1968.0,174.33,5.0,25.81,1,0,0,1,0,9,1.901111111111111,22.238709677419354
5043,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2014,44000,First,16.47,1198.0,107.35215130674001,5.0,4.3,0,0,1,0,1,10,1.6469999999999998,21.847070506454816
5044,Toyota Fortuner 3.0 Diesel,Chennai,2010,136000,Second,11.5,2982.0,107.35215130674001,7.0,11.0,1,0,0,0,1,14,0.8214285714285714,67.66169154228855
5045,Toyota Fortuner 3.0 Diesel,Jaipur,2010,144113,Second,11.5,2982.0,107.35215130674001,7.0,11.75,1,0,0,0,1,14,0.8214285714285714,71.69800995024876
5046,Honda Accord 2.4 MT,Coimbatore,2012,94989,First,12.8,2354.0,177.6,5.0,6.58,0,0,1,0,1,12,1.0666666666666667,47.211232604373755
5047,Maruti Swift ZDi,Chennai,2012,58133,First,22.9,1248.0,107.35215130674001,5.0,4.8,1,0,0,0,1,12,1.9083333333333332,28.893141153081512
5048,Skoda Fabia 1.2 MPI Classic,Pune,2008,61000,Second,17.5,1198.0,107.35215130674001,5.0,1.65,0,0,1,0,1,16,1.09375,30.378486055776893
5049,Jeep Compass 2.0 Sport,Kolkata,2017,27000,First,17.1,1956.0,107.35215130674001,5.0,15.0,1,0,0,0,1,7,2.442857142857143,13.38621715418939
5050,Tata Nano Twist XT,Ahmedabad,2014,18050,Second,25.4,624.0,37.5,4.0,1.0,0,0,1,0,1,10,2.54,8.962264150943396
5051,Ford Fiesta 1.6 ZXi ABS,Hyderabad,2007,145277,First,15.3,1596.0,107.35215130674001,5.0,1.65,0,0,1,0,1,17,0.9,72.38515196811161
5052,Maruti Celerio ZDi,Ahmedabad,2015,42000,First,27.62,793.0,107.35215130674001,5.0,3.6,1,0,0,0,1,9,3.068888888888889,20.843672456575682
5053,Toyota Fortuner 3.0 Diesel,Delhi,2011,86000,First,11.5,2982.0,107.35215130674001,7.0,11.5,1,0,0,0,1,13,0.8846153846153846,42.76479363500746
5054,Maruti Celerio ZDi,Ahmedabad,2015,42150,First,27.62,793.0,107.35215130674001,5.0,3.6,1,0,0,0,1,9,3.068888888888889,20.918114143920594
5055,Hyundai EON Era Plus,Pune,2015,30158,First,21.1,814.0,55.2,5.0,3.05,0,0,1,0,1,9,2.3444444444444446,14.966749379652606
5056,Ford Fiesta Diesel Trend,Bangalore,2011,47000,Second,23.5,1498.0,107.35215130674001,5.0,6.0,1,0,0,0,1,13,1.8076923076923077,23.371456986573843
5057,Volkswagen Polo 1.2 MPI Comfortline,Ahmedabad,2013,39000,First,16.47,1198.0,107.35215130674001,5.0,3.75,0,0,1,0,1,11,1.497272727272727,19.374068554396423
5058,Volkswagen Polo 1.2 MPI Comfortline,Coimbatore,2016,32125,First,16.2,1199.0,107.35215130674001,5.0,6.17,0,0,1,0,1,8,2.025,15.935019841269842
5059,Maruti Vitara Brezza ZDi,Coimbatore,2017,58829,First,24.3,1248.0,88.5,5.0,9.05,1,0,0,0,1,7,3.4714285714285715,29.16658403569658
5060,Honda Brio S MT,Coimbatore,2013,67559,First,19.4,1198.0,86.8,5.0,4.05,0,0,1,0,1,11,1.7636363636363634,33.56135121708892
5061,Maruti Swift Dzire VXi,Pune,2013,55000,First,17.5,1298.0,85.8,5.0,4.25,0,0,1,0,1,11,1.5909090909090908,27.3224043715847
5062,Maruti Celerio LXI MT,Kolkata,2018,30000,First,23.1,998.0,67.04,5.0,3.75,0,0,1,0,1,6,3.85,14.866204162537166
5063,Hyundai Creta 1.6 SX Plus Petrol Automatic,Mumbai,2016,28000,First,13.0,1591.0,121.3,5.0,11.85,0,0,1,1,0,8,1.625,13.88888888888889
5064,Ford Ecosport 1.5 DV5 MT Titanium,Kochi,2016,31826,First,22.7,1498.0,89.84,5.0,8.24,1,0,0,0,1,8,2.8375,15.78670634920635
5066,Honda CR-V RVi MT,Jaipur,2008,100009,Second,13.1,1997.0,141.1,5.0,6.5,0,0,1,0,1,16,0.81875,49.805278884462155
5067,Land Rover Discovery Sport SD4 HSE Luxury 7S,Coimbatore,2019,17201,First,12.51,2179.0,187.7,7.0,58.91,1,0,0,1,0,5,2.502,8.519564140663695
5068,Mahindra XUV500 W8 2WD,Delhi,2014,74345,First,15.1,2179.0,107.35215130674001,7.0,8.0,1,0,0,0,1,10,1.51,36.91410129096326
5069,Volkswagen Polo 1.2 MPI Highline,Kochi,2015,58134,First,16.47,1198.0,107.35215130674001,5.0,4.64,0,0,1,0,1,9,1.8299999999999998,28.850620347394543
5070,Hyundai i10 Magna AT,Kochi,2010,30566,First,19.2,1197.0,107.35215130674001,5.0,3.32,0,0,1,1,0,14,1.3714285714285714,15.206965174129353
5071,Hyundai i10 Magna 1.2,Chennai,2012,55231,Second,20.36,1197.0,78.9,5.0,2.78,0,0,1,0,1,12,1.6966666666666665,27.45079522862823
5072,Chevrolet Cruze LTZ AT,Kochi,2016,67774,First,14.81,1998.0,163.7,5.0,8.95,1,0,0,1,0,8,1.85125,33.61805555555556
5073,Mercedes-Benz E-Class E 200 CGI,Mumbai,2013,50319,First,12.0,1991.0,181.03,5.0,21.95,0,0,1,1,0,11,1.0909090909090908,24.997019374068554
